fecha;codigo;facultad;area;materia;seccion;horario;dias;evaluacion;tipo;inscritos;examinados;modalidad
2023-02-21;DIBT-V;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;3;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;100;76;VIRTUAL
2023-02-21;DPP1-D;Fac_Der;DERECHO;DERECHO PROCESAL PENAL I;2;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;65;64;EN LINEA
2023-02-21;TER3-T;Fac_InCa;INFORMATICA;TECNOLOGÍA CERTIFICADA EN REDES III;2;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;14;11;EN LINEA
2023-02-21;PEST-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;PSICO-ESTADÍSTICA;2;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;90;85;EN LINEA
2023-02-21;OPFA-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;OPERACIONES DE FABRICACIÓN;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;41;37;VIRTUAL
2023-02-21;FEPP-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;3;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;51;49;EN LINEA
2023-02-21;DEP1-V;Fac_Der;DERECHO;DERECHO PENAL I;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;48;43;VIRTUAL
2023-02-21;TED3-V;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL III;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;36;34;VIRTUAL
2023-02-21;ETPS2-V;Fac_InCa;INFORMATICA;TÉCNICAS DE PRODUCCIÓN INDUSTRIAL DE SOFTWARE II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;8;8;VIRTUAL
2023-02-21;ETS3-V;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS III (ET3);1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;18;17;VIRTUAL
2023-02-21;INT2-V;Fac_InCa;INFORMATICA;INTERNET II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;31;29;VIRTUAL
2023-02-21;MES1-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTÁTICA;1;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;52;51;EN LINEA
2023-02-21;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;7;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;77;74;EN LINEA
2023-02-21;ETPS4-V;Fac_InCa;INFORMATICA;NORMAS Y ESTÁNDARES INTERNACIONALES;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;18;16;VIRTUAL
2023-02-21;ACON-E;Fac_CiEmp;NEGOCIOS;ANÁLISIS DEL CONSUMIDOR;1;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;93;90;EN LINEA
2023-02-21;ESSC-N;Fac_CiEmp;NEGOCIOS;ESTRATEGIA DEL SERVICIO AL CLIENTE;2;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;26;23;EN LINEA
2023-02-21;PLAE-E;Fac_CiEmp;NEGOCIOS;PLANEACIÓN ESTRATÉGICA;3;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;91;90;EN LINEA
2023-02-21;DEC3-D06;Fac_Der;DERECHO;DERECHO CIVIL III;2;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;87;73;EN LINEA
2023-02-21;COF3-E;Fac_CiEmp;NEGOCIOS;CONTABILIDAD FINANCIERA III;1;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;98;82;EN LINEA
2023-02-21;DIBT-V;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;3;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;100;10;VIRTUAL
2023-02-21;DIBA-V;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO APLICADO;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;31;4;VIRTUAL
2023-02-21;GEV1-V;Fac_CiEmp;NEGOCIOS;GERENCIA DE VENTAS I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;68;66;VIRTUAL
2023-02-21;GEV1-V;Fac_CiEmp;NEGOCIOS;GERENCIA DE VENTAS I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;68;2;VIRTUAL
2023-02-21;AUDS-V;Fac_InCa;INFORMATICA;AUDITORÍA DE SISTEMAS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;14;1;VIRTUAL
2023-02-21;OPFA-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;OPERACIONES DE FABRICACIÓN;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;41;1;VIRTUAL
2023-02-21;TED2-V;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;19;4;VIRTUAL
2023-02-21;FEPP-B;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;2;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;17;17;EN LINEA
2023-02-21;DIBT-V;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;97;85;VIRTUAL
2023-02-21;DIBT-V;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;97;7;VIRTUAL
2023-02-21;TED3-V;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL III;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;36;2;VIRTUAL
2023-02-21;DEP1-V;Fac_Der;DERECHO;DERECHO PENAL I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;75;72;VIRTUAL
2023-02-21;ETS1-V;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS I (ET1);1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;15;9;VIRTUAL
2023-02-21;DEIN-V;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;115;2;VIRTUAL
2023-02-21;DEIN-V;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;4;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;107;5;VIRTUAL
2023-02-21;DEIN-V;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;3;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;113;2;VIRTUAL
2023-02-21;GEV2-V;Fac_CiEmp;NEGOCIOS;GERENCIA DE VENTAS II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;37;3;VIRTUAL
2023-02-21;MESE-V;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA DE SERVICIOS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;31;1;VIRTUAL
2023-02-21;ING2-V;Fac_CiSo;IDIOMAS;INGLÉS II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;112;95;VIRTUAL
2023-02-21;UML-V;Fac_InCa;INFORMATICA;LENGUAJE UNIFICADO DE MODELADO (UML);1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;46;45;VIRTUAL
2023-02-21;UML-V;Fac_InCa;INFORMATICA;LENGUAJE UNIFICADO DE MODELADO (UML);1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;46;1;VIRTUAL
2023-02-21;ETPS4-V;Fac_InCa;INFORMATICA;NORMAS Y ESTÁNDARES INTERNACIONALES;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;18;2;VIRTUAL
2023-02-21;ING2-V;Fac_CiSo;IDIOMAS;INGLÉS II;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;86;7;VIRTUAL
2023-02-21;ING2-V;Fac_CiSo;IDIOMAS;INGLÉS II;3;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;76;3;VIRTUAL
2023-02-21;ING2-V;Fac_CiSo;IDIOMAS;INGLÉS II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;112;5;VIRTUAL
2023-02-21;IED-V;Fac_Der;DERECHO;INTRODUCCIÓN AL ESTUDIO DEL DERECHO I;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;135;111;VIRTUAL
2023-02-21;MERG-E;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA GLOBAL;1;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;53;52;EN LINEA
2023-02-21;GERA-V;Fac_CiEmp;NEGOCIOS;GERENCIA AGROINDUSTRIAL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;36;33;VIRTUAL
2023-02-21;GERA-V;Fac_CiEmp;NEGOCIOS;GERENCIA AGROINDUSTRIAL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;36;2;VIRTUAL
2023-02-21;OCON-E;Fac_CiEmp;NEGOCIOS;ORGANIZACIÓN CONTABLE;1;18:40-20:10;Ma-Jue;PRIMERA;ORDINARIA;72;71;EN LINEA
2023-02-22;PROG1-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN I;2;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;23;22;PRESENCIAL
2023-02-22;AYDS-I;Fac_InCa;INFORMATICA;LENGUAJE UNIFICADO MODELADO (UML);1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;25;24;PRESENCIAL
2023-02-22;OCOM-I;Fac_InCa;INFORMATICA;ORGANIZACIÓN DE LAS COMPUTADORAS;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;24;22;EN LINEA
2023-02-22;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;35;32;PRESENCIAL
2023-02-22;ORAI-H;Fac_CiSo;IDIOMAS;ORATORIA Y PROTOCOLO EN INGLÉS;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;30;26;EN LINEA
2023-02-22;METI-A;Fac_CiSo;IDIOMAS;MÉTODOS DE INVESTIGACIÓN EDUCATIVA;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;90;87;EN LINEA
2023-02-22;EDGR-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EDICIÓN GRÁFICA PARA T.V.;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;49;47;EN LINEA
2023-02-22;PROO-H;Fac_CiSo;COMUNICACIONES;PROTOCOLO Y ORATORIA;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;30;29;EN LINEA
2023-02-22;TED1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL I;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;58;51;PRESENCIAL
2023-02-22;ETPR-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TÉCNICAS DE PRESENTACIÓN;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;46;39;EN LINEA
2023-02-22;TPDN-H;Fac_CiSo;PSICOLOGIA;TRATAMIENTO PSIC. INFANTIL;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;66;61;EN LINEA
2023-02-22;DPP2-D;Fac_Der;DERECHO;DERECHO PROCESAL PENAL II;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;64;61;EN LINEA
2023-02-22;ASEM-I;Fac_InCa;INFORMATICA;LENGUAJE DE MÁQUINA;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;60;58;EN LINEA
2023-02-22;BAS1-I;Fac_InCa;INFORMATICA;BASES DE DATOS I;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;31;24;EN LINEA
2023-02-22;SIOP-I;Fac_InCa;INFORMATICA;SISTEMAS OPERATIVOS;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;24;23;EN LINEA
2023-02-22;ESTP-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA I;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;93;89;EN LINEA
2023-02-22;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;3;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;29;26;PRESENCIAL
2023-02-22;FIS2-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA II;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;36;36;EN LINEA
2023-02-22;ORTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ORIENTACIÓN TÉCNICA DE INGENIERÍA;2;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;45;40;PRESENCIAL
2023-02-22;ETMO-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTUDIO DEL TRABAJO II;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;57;51;EN LINEA
2023-02-22;ECOE-E;Fac_CiEmp;NEGOCIOS;ECONOMÍA EMPRESARIAL;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;87;84;EN LINEA
2023-02-22;PDPE-H;Fac_CiSo;COMUNICACIONES;PRODUCCIÓN EN PRENSA ESCRITA;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;66;60;EN LINEA
2023-02-22;MAT1-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;2;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;90;83;EN LINEA
2023-02-22;PSP1-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DE LA PERSONALIDAD;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;14;13;PRESENCIAL
2023-02-22;DIAM-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO DE AMBIENTACIÓN GRÁFICA;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;38;36;EN LINEA
2023-02-22;DEEM-N;Fac_CiEmp;NEGOCIOS;DESARROLLO DE EMPRENDEDORES;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;86;75;EN LINEA
2023-02-22;NECL-P;Fac_CiSo;PSICOLOGIA;NEUROPSICOLOGÍA CLÍNICA;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;71;71;EN LINEA
2023-02-22;TADT-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER DE DISEÑO TRIDIMENSIONAL;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;90;90;EN LINEA
2023-02-22;FILO-H;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;9;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;130;120;EN LINEA
2023-02-22;MAT2-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;4;08:00-11:00;Mie;PRIMERA;ORDINARIA;12;10;PRESENCIAL
2023-02-22;INGC1-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES I;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;25;23;EN LINEA
2023-02-22;INI1-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS I;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;87;85;EN LINEA
2023-02-22;INT1-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS I;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;60;59;EN LINEA
2023-02-22;IA1-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO I;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;47;47;PRESENCIAL
2023-02-22;INGC7-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES VII;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;20;18;EN LINEA
2023-02-22;II2-H;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO II;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;43;43;EN LINEA
2023-02-22;IB1-H;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO I;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;52;44;PRESENCIAL
2023-02-22;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;10;08:00-11:00;Mie;PRIMERA;ORDINARIA;65;65;PRESENCIAL
2023-02-22;INI7-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VII;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;27;27;EN LINEA
2023-02-22;INT7-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO VII;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;12;12;EN LINEA
2023-02-22;INGC5-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES V;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;23;23;EN LINEA
2023-02-22;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;4;08:00-11:00;Mie;PRIMERA;ORDINARIA;87;85;PRESENCIAL
2023-02-22;INGC3-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES III;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;14;14;EN LINEA
2023-02-22;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;7;08:00-11:00;Mie;PRIMERA;ORDINARIA;54;52;PRESENCIAL
2023-02-22;IB2-H;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO II;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;58;53;EN LINEA
2023-02-22;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;9;09:45-11:15;Mie-Sab;PRIMERA;ORDINARIA;22;22;PRESENCIAL
2023-02-22;OPFAI-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO I (OPERACIONES DE FABRICACIÓN);1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;17;14;EN LINEA
2023-02-22;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;2;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;33;27;PRESENCIAL
2023-02-22;ETI3I-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO VIII (GESTIÓN DEL TRANSPORTE);1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;8;8;EN LINEA
2023-02-22;INGC8-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES VIII;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;11;11;EN LINEA
2023-02-22;II1-H;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;21;19;EN LINEA
2023-02-22;IA3-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO III;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;28;27;PRESENCIAL
2023-02-22;INI2-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS II;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;51;50;EN LINEA
2023-02-22;INT2-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS II;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;21;20;EN LINEA
2023-02-22;INI5-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS V;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;61;60;EN LINEA
2023-02-22;INT5-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO V;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;18;15;EN LINEA
2023-02-22;INGC6-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES VI;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;13;13;EN LINEA
2023-02-22;DEBAP11-D;Fac_Der;DERECHO;DERECHO BANCARIO;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;51;50;EN LINEA
2023-02-22;INGC2-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES II;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;15;11;EN LINEA
2023-02-22;INT3-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS III;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;14;14;EN LINEA
2023-02-22;INI3-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS III;1;06:30-08:00;Lu-Mie-Vie;PRIMERA;ORDINARIA;41;40;EN LINEA
2023-02-22;OVOP-H;Fac_CiSo;PSICOLOGIA;ORIENTACIÓN VOCACIONAL Y PROFESIONAL;1;06:30-08:00;Mie-Sab;PRIMERA;ORDINARIA;81;78;EN LINEA
2023-02-22;TAPO-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER DE PORTAFOLIO;1;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;47;43;EN LINEA
2023-02-22;INI4-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS IV;1;18:05-19:35;Lu-Mie-Vie;PRIMERA;ORDINARIA;28;28;EN LINEA
2023-02-22;INT4-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS IV;1;18:05-19:35;Lu-Mie-Vie;PRIMERA;ORDINARIA;10;8;EN LINEA
2023-02-22;DEIN-H;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;10;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;51;48;EN LINEA
2023-02-22;INGC4-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES IV;1;18:40-20:10;Lu-Mie-Vie;PRIMERA;ORDINARIA;6;6;EN LINEA
2023-02-22;OPPU-H;Fac_CiSo;COMUNICACIONES;OPINIÓN PÚBLICA;2;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;37;31;EN LINEA
2023-02-22;PMD-I;Fac_InCa;INFORMATICA;ELABORACIÓN DE PROYECTOS DE MINERÍA DE DATOS;1;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;9;9;EN LINEA
2023-02-22;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;4;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;39;38;EN LINEA
2023-02-22;PUB1-H;Fac_CiSo;COMUNICACIONES;PUBLICIDAD I;4;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;50;50;EN LINEA
2023-02-22;II1-H;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;4;18:40-20:10;Lu-Mie-Vie;PRIMERA;ORDINARIA;40;36;EN LINEA
2023-02-22;PROG3-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN III;2;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;65;65;EN LINEA
2023-02-22;DEL1-D;Fac_Der;DERECHO;DERECHO LABORAL I;1;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;93;85;EN LINEA
2023-02-22;STCD-H;Fac_Der;DERECHO;SEMINARIO TALLER DE COMPETENCIAS;2;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;82;82;EN LINEA
2023-02-22;PSEM-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EMPRESARIAL;4;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;118;113;EN LINEA
2023-02-22;EPRO-AC;Fac_CiSo;ANTROPOLOGIA;ÉTICA;8;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;128;126;EN LINEA
2023-02-22;BIOG-H;Fac_CiSo;PSICOLOGIA;BIOLOGÍA GENERAL;5;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;47;40;EN LINEA
2023-02-22;PLAB-D;Fac_Der;DERECHO;PROCEDIMIENTOS LABORALES;1;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;118;108;EN LINEA
2023-02-22;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;10;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;131;126;EN LINEA
2023-02-22;INI8-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VIII;1;18:05-19:35;Lu-Mie-Vie;PRIMERA;ORDINARIA;27;26;EN LINEA
2023-02-22;INT8-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO VIII;1;18:05-19:35;Lu-Mie-Vie;PRIMERA;ORDINARIA;5;4;EN LINEA
2023-02-22;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;24;18:40-20:10;Lu-Mie;PRIMERA;ORDINARIA;67;63;EN LINEA
