fecha;codigo;facultad;area;materia;seccion;horario;dias;inscritos;asistencia;modalidad;inasistencia
MARZO 2023;COA2-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;CONST. APLICADA II;1;tarde;Vie;51;25;EN LINEA;26
MARZO 2023;DPP2-D;Fac_Der;DERECHO;DERECHO PROCESAL PENAL II;2;tarde;Vie;56;43;EN LINEA;13
MARZO 2023;GERA-E;Fac_CiEmp;NEGOCIOS;GERENCIA AGROINDUSTRIAL;1;tarde;Vie;78;65;EN LINEA;13
MARZO 2023;DEREN-D;Fac_Der;DERECHO;DERECHO REGISTRAL;2;tarde;Vie;37;23;EN LINEA;14
MARZO 2023;DII1-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO DE INTERFACES I;2;tarde;Vie;63;48;EN LINEA;15
MARZO 2023;DCYC-D;Fac_Der;DERECHO;DERECHO CONSTITUCIONAL I;2;tarde;Vie;53;42;EN LINEA;11
MARZO 2023;PRD1-H;Fac_CiSo;IDIOMAS;PRÁCTICA DOCENTE I;2;tarde;Vie;9;6;EN LINEA;3
MARZO 2023;INME-E;Fac_CiEmp;NEGOCIOS;INVESTIGACIÓN DE MERCADO;3;tarde;Vie;49;42;EN LINEA;7
MARZO 2023;GLOBE-E;Fac_CiEmp;NEGOCIOS;GLOBALIZACIÓN ECONÓMICA;1;tarde;Vie;112;90;EN LINEA;22
MARZO 2023;CYP-D;Fac_Der;DERECHO;CRIMINOLOGÍA Y LEY PENITENCIARIA;2;tarde;Vie;89;60;EN LINEA;29
MARZO 2023;TECO-AC;Fac_CiSo;COMUNICACIONES;TEORÍA DE LA COMUNICACIÓN;2;tarde;Vie;40;33;EN LINEA;7
MARZO 2023;INVM-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INVESTIGACIÓN DE MERCADOS;1;tarde;Vie;103;81;EN LINEA;22
MARZO 2023;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;10;tarde;Vie;111;77;EN LINEA;34
MARZO 2023;DEAD-D;Fac_Der;DERECHO;DERECHO ADUANERO;1;tarde;Vie;47;29;EN LINEA;18
MARZO 2023;FEPI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;1;tarde;Vie;109;98;EN LINEA;11
MARZO 2023;RI1-H;Fac_CiSo;IDIOMAS;RELACIONES INTERNACIONALES I;1;tarde;Vie;79;54;EN LINEA;25
MARZO 2023;TEME-C;Fac_CiSo;COMUNICACIONES;TECNOLOGÍA PARA MEDIOS DE COMUNICACIÓN;1;tarde;Vie;95;76;EN LINEA;19
MARZO 2023;OREI-H;Fac_Der;DERECHO;ORGANISMOS REGIONALES E INTERNACIONALES;1;tarde;Vie;63;50;EN LINEA;13
MARZO 2023;DEFA-D;Fac_Der;DERECHO;DERECHO DE FAMILIA;2;tarde;Vie;79;56;EN LINEA;23
MARZO 2023;RED3-E;Fac_InCa;INFORMATICA;INSTALACIÓN Y CONF. DE REDES;1;tarde;Vie;25;15;EN LINEA;10
MARZO 2023;INI4-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS IV;1;tarde;Lu-Mie-Vie;28;22;EN LINEA;6
MARZO 2023;INI8-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VIII;1;tarde;Lu-Mie-Vie;27;24;EN LINEA;3
MARZO 2023;INI6-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VI;1;tarde;Lu-Mie-Vie;28;21;EN LINEA;7
MARZO 2023;INGC4-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES IV;1;tarde;Lu-Mie-Vie;6;6;EN LINEA;0
MARZO 2023;II1-H;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;4;tarde;Lu-Mie-Vie;40;31;EN LINEA;9
MARZO 2023;IB1-H;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO I;3;tarde;Lu-Mie-Vie;47;36;EN LINEA;11
MARZO 2023;IA3-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO III;3;tarde;Lu-Mie-Vie;101;72;EN LINEA;29
MARZO 2023;IA1-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO I;2;tarde;Lu-Mie-Vie;58;38;EN LINEA;20
MARZO 2023;SICAI-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO V (SISTEMA DE CONTROL ADMINISTRATIVO);1;tarde;Lu-Mie-Vie;16;10;EN LINEA;6
MARZO 2023;IA2-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO II;1;tarde;Lu-Mie-Vie;35;21;EN LINEA;14
MARZO 2023;INT6-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO VI;1;tarde;Lu-Mie-Vie;14;10;EN LINEA;4
MARZO 2023;INT4-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS IV;1;tarde;Lu-Mie-Vie;10;6;EN LINEA;4
MARZO 2023;INT8-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO VIII;1;tarde;Lu-Mie-Vie;5;3;EN LINEA;2
MARZO 2023;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;1;mañana;Mie-Sab;35;27;PRESENCIAL;8
MARZO 2023;EXGR-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EXPRESIÓN GRÁFICA;1;mañana;Mie-Sab;76;55;PRESENCIAL;21
MARZO 2023;MATE-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;2;mañana;Mie-Sab;18;13;PRESENCIAL;5
MARZO 2023;EI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA Y PROBABILIDADES;1;mañana;Mie-Sab;65;37;EN LINEA;28
MARZO 2023;DIBT-I;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;1;mañana;Mie-Sab;26;17;PRESENCIAL;9
MARZO 2023;ORAI-H;Fac_CiSo;IDIOMAS;ORATORIA Y PROTOCOLO EN INGLÉS;1;mañana;Mie-Sab;30;23;EN LINEA;7
MARZO 2023;ETMO-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTUDIO DEL TRABAJO II;1;mañana;Mie-Sab;57;32;EN LINEA;25
MARZO 2023;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;3;mañana;Mie-Sab;29;19;PRESENCIAL;10
MARZO 2023;FIS2-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA II;1;mañana;Mie-Sab;36;20;EN LINEA;16
MARZO 2023;GCYA-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO VII (GESTIÓN DE COMPRAS Y ABASTECIMIENTO);1;mañana;Ma-Jue-Sab;13;7;EN LINEA;6
MARZO 2023;TPDN-H;Fac_CiSo;PSICOLOGIA;TRATAMIENTO PSIC. INFANTIL;1;mañana;Mie-Sab;66;44;EN LINEA;22
MARZO 2023;DEBAP11-D;Fac_Der;DERECHO;DERECHO BANCARIO;1;mañana;Mie-Sab;51;31;EN LINEA;20
MARZO 2023;TAI5-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER INTEGRAL V;1;mañana;Ma-Jue-Sab;45;34;EN LINEA;11
MARZO 2023;ASEM-I;Fac_InCa;INFORMATICA;LENGUAJE DE MÁQUINA;1;mañana;Mie-Sab;60;41;EN LINEA;19
MARZO 2023;METI-A;Fac_CiSo;IDIOMAS;MÉTODOS DE INVESTIGACIÓN EDUCATIVA;1;mañana;Mie-Sab;90;61;EN LINEA;29
MARZO 2023;BAS1-I;Fac_InCa;INFORMATICA;BASES DE DATOS I;1;mañana;Mie-Sab;31;22;EN LINEA;9
MARZO 2023;DIAM-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO DE AMBIENTACIÓN GRÁFICA;1;mañana;Mie-Sab;38;30;EN LINEA;8
MARZO 2023;ETPR-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TÉCNICAS DE PRESENTACIÓN;1;mañana;Mie-Sab;46;22;EN LINEA;24
MARZO 2023;TENE-E;Fac_CiEmp;NEGOCIOS;TENDENCIAS ECONÓMICAS;1;mañana;Mie-Sab;71;59;EN LINEA;12
MARZO 2023;DENO-D;Fac_Der;DERECHO;DERECHO NOTARIAL;1;mañana;Mie-Sab;55;34;EN LINEA;21
MARZO 2023;ECOE-E;Fac_CiEmp;NEGOCIOS;ECONOMÍA EMPRESARIAL;1;mañana;Mie-Sab;87;61;EN LINEA;26
MARZO 2023;DPCM1-D;Fac_Der;DERECHO;DERECHO PROCESAL CIVIL Y MERCANTIL I;2;mañana;Mie-Sab;15;11;EN LINEA;4
MARZO 2023;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;2;mañana;Mie-Sab;33;24;PRESENCIAL;9
MARZO 2023;ORTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ORIENTACIÓN TÉCNICA DE INGENIERÍA;2;mañana;Mie-Sab;45;40;PRESENCIAL;5
MARZO 2023;PROG1-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN I;2;mañana;Mie-Sab;23;20;PRESENCIAL;3
MARZO 2023;DPP2-D;Fac_Der;DERECHO;DERECHO PROCESAL PENAL II;1;mañana;Mie-Sab;64;24;EN LINEA;40
MARZO 2023;HANE-E;Fac_CiEmp;NEGOCIOS;HABILIDADES DE NEGOCIACIÓN;1;mañana;Mie-Sab;18;17;EN LINEA;1
MARZO 2023;PROO-H;Fac_CiSo;COMUNICACIONES;PROTOCOLO Y ORATORIA;1;mañana;Mie-Sab;32;21;EN LINEA;11
MARZO 2023;SIPR-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SISTEMAS INTEGRADOS DE PRODUCCIÓN;1;mañana;Mie-Sab;79;72;EN LINEA;7
MARZO 2023;TER3-T;Fac_InCa;INFORMATICA;TECNOLOGÍA CERTIFICADA EN REDES III;1;mañana;Mie-Sab;16;10;EN LINEA;6
MARZO 2023;EDGR-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;EDICIÓN GRÁFICA PARA T.V.;1;mañana;Mie-Sab;49;32;EN LINEA;17
MARZO 2023;PDPE-H;Fac_CiSo;COMUNICACIONES;PRODUCCIÓN EN PRENSA ESCRITA;1;mañana;Mie-Sab;66;48;EN LINEA;18
MARZO 2023;FPPP-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;1;mañana;Mie-Sab;64;50;EN LINEA;14
MARZO 2023;SIOP-I;Fac_InCa;INFORMATICA;SISTEMAS OPERATIVOS;1;mañana;Mie-Sab;24;20;EN LINEA;4
MARZO 2023;DEA2-D;Fac_Der;DERECHO;DERECHO ADMINISTRATIVO II;1;mañana;Mie-Sab;59;39;EN LINEA;20
MARZO 2023;TED1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL I;1;mañana;Mie-Sab;58;46;PRESENCIAL;12
MARZO 2023;MAT1-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;2;mañana;Mie-Sab;90;45;EN LINEA;45
MARZO 2023;OCOM-I;Fac_InCa;INFORMATICA;ORGANIZACIÓN DE LAS COMPUTADORAS;1;mañana;Mie-Sab;24;15;EN LINEA;9
MARZO 2023;TADT-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER DE DISEÑO TRIDIMENSIONAL;1;mañana;Mie-Sab;90;70;EN LINEA;20
MARZO 2023;NECL-P;Fac_CiSo;PSICOLOGIA;NEUROPSICOLOGÍA CLÍNICA;1;mañana;Mie-Sab;71;61;EN LINEA;10
MARZO 2023;APRO-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN DE PROYECTOS;1;mañana;Mie-Sab;58;41;EN LINEA;17
MARZO 2023;OVOP-H;Fac_CiSo;PSICOLOGIA;ORIENTACIÓN VOCACIONAL Y PROFESIONAL;1;mañana;Mie-Sab;81;56;EN LINEA;25
MARZO 2023;ESTP-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA I;1;mañana;Mie-Sab;93;78;EN LINEA;15
MARZO 2023;TECO-AC;Fac_CiSo;COMUNICACIONES;TEORÍA DE LA COMUNICACIÓN;1;mañana;Sab;25;23;EN LINEA;2
MARZO 2023;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;8;mañana;Sab;89;68;PRESENCIAL;21
MARZO 2023;AYDS-I;Fac_InCa;INFORMATICA;LENGUAJE UNIFICADO MODELADO (UML);1;mañana;Mie-Sab;25;24;PRESENCIAL;1
MARZO 2023;EPRO-AC;Fac_CiSo;ANTROPOLOGIA;ÉTICA;11;mañana;Sab;67;49;PRESENCIAL;18
MARZO 2023;MAT1-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;6;mañana;Sab;74;56;PRESENCIAL;18
MARZO 2023;DEC1-D06;Fac_Der;DERECHO;DERECHO CIVIL I;3;mañana;Sab;27;21;PRESENCIAL;6
MARZO 2023;PSD-I;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO;1;mañana;Mie-Sab;18;14;PRESENCIAL;4
MARZO 2023;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;15;mañana;Sab;57;44;PRESENCIAL;13
MARZO 2023;ANUR-A;Fac_CiSo;ANTROPOLOGIA;ANTROPOLOGÍA URBANA Y CONTEMPORÁNEA;1;mañana;Sab;10;7;EN LINEA;3
MARZO 2023;FIS1-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA I;5;mañana;Sab;42;36;PRESENCIAL;6
MARZO 2023;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;11;mañana;Sab;89;58;PRESENCIAL;31
MARZO 2023;PELOG-DG;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;PENSAMIENTO LÓGICO;1;mañana;Sab;60;28;EN LINEA;32
MARZO 2023;LOJU-D;Fac_Der;DERECHO;LÓGICA JURÍDICA;1;mañana;Sab;62;52;EN LINEA;10
MARZO 2023;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;25;mañana;Sab;31;24;EN LINEA;7
MARZO 2023;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;5;mañana;Sab;81;74;PRESENCIAL;7
MARZO 2023;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;7;mañana;Sab;89;73;PRESENCIAL;16
MARZO 2023;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;9;mañana;Mie-Sab;22;16;PRESENCIAL;6
MARZO 2023;TAI3-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER INTEGRAL III;2;tarde;Sab-Dom;30;20;EN LINEA;10
MARZO 2023;PASO-H;Fac_CiSo;PSICOLOGIA;PATOLOGÍA SOCIAL;1;tarde;Sab;55;41;EN LINEA;14
MARZO 2023;MMPE-H;Fac_CiSo;IDIOMAS;MÉTODOS Y TÉCNICAS PARA LA ENSEÑANZA DEL INGLÉS;1;tarde;Sab;31;23;EN LINEA;8
MARZO 2023;SUPO-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;SUPERVISIÓN DE OBRAS;1;tarde;Sab;53;30;EN LINEA;23
MARZO 2023;MERG-E;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA GLOBAL;2;tarde;Sab;32;28;EN LINEA;4
MARZO 2023;TEEV-H;Fac_CiSo;IDIOMAS;TÉCNICAS DE EVALUACIÓN;2;tarde;Sab;49;42;EN LINEA;7
MARZO 2023;DEME-D;Fac_Der;DERECHO;DERECHO MERCANTIL;3;tarde;Sab;49;40;EN LINEA;9
MARZO 2023;DEIN-H;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;13;tarde;Sab;47;34;EN LINEA;13
MARZO 2023;MATF-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA FINANCIERA;5;tarde;Sab;50;33;EN LINEA;17
MARZO 2023;NECO-N;Fac_CiEmp;NEGOCIOS;NEGOCIACIONES COMERCIALES;1;tarde;Sab;31;18;EN LINEA;13
MARZO 2023;AUD2-E;Fac_CiEmp;NEGOCIOS;AUDITORÍA II;1;tarde;Sab;51;41;EN LINEA;10
MARZO 2023;PLAE-B;Fac_CiEmp;NEGOCIOS;PLANEACIÓN ESTRATÉGICA;1;tarde;Sab;35;28;EN LINEA;7
MARZO 2023;ETI1-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMINISTRACIÓN DE LA PRODUCCIÓN II;1;tarde;Sab;83;66;EN LINEA;17
MARZO 2023;TETC-N;Fac_InCa;INFORMATICA;TENDENCIAS TECNOLÓGICAS Y DE MANAGEMENT;1;tarde;Sab;19;16;EN LINEA;3
MARZO 2023;ING2-H;Fac_CiSo;IDIOMAS;INGLÉS II;8;tarde;Sab;74;53;EN LINEA;21
MARZO 2023;SINF-I;Fac_InCa;INFORMATICA;SISTEMAS DE INFORMACIÓN GERENCIAL;2;tarde;Sab;25;24;PRESENCIAL;1
MARZO 2023;DIBA-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;DIBUJO APLICADO;4;tarde;Sab;35;30;PRESENCIAL;5
MARZO 2023;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;9;tarde;Sab;48;38;PRESENCIAL;10
MARZO 2023;ET1Q-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;NORMAS ISO (ET);2;tarde;Sab;108;77;EN LINEA;31
MARZO 2023;COGU-E;Fac_CiEmp;NEGOCIOS;CONTABILIDAD GUBERNAMENTAL;1;tarde;Sab;47;40;EN LINEA;7
MARZO 2023;ETPS4-T;Fac_InCa;INFORMATICA;NORMAS Y ESTÁNDARES INTERNACIONALES;1;tarde;Sab;60;45;EN LINEA;15
MARZO 2023;PRAC2-E;Fac_CiEmp;NEGOCIOS;PRÁCTICA GERENCIAL II;2;tarde;Sab;76;55;EN LINEA;21
MARZO 2023;TECO-D;Fac_Der;DERECHO;TÉCNICAS DE ORALIDAD;3;tarde;Sab;21;13;EN LINEA;8
MARZO 2023;MAT2-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;5;tarde;Sab;37;28;PRESENCIAL;9
MARZO 2023;PCIN-C;Fac_CiSo;COMUNICACIONES;PLANEACIÓN DE LA COMUNICACIÓN INSTITUCIONAL;1;tarde;Sab;34;32;EN LINEA;2
MARZO 2023;CREA-E;Fac_CiEmp;NEGOCIOS;CREACIÓN DE EMPRESAS;2;tarde;Sab;101;50;EN LINEA;51
MARZO 2023;AUD1-E;Fac_CiEmp;NEGOCIOS;AUDITORÍA I;1;tarde;Sab;88;62;EN LINEA;26
MARZO 2023;PROV-E;Fac_CiEmp;NEGOCIOS;PROMOCIÓN DE VENTAS;2;tarde;Sab;50;40;EN LINEA;10
MARZO 2023;MAT1-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;7;tarde;Sab;88;77;PRESENCIAL;11
MARZO 2023;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;13;tarde;Sab;62;46;PRESENCIAL;16
MARZO 2023;DEM1N-D;Fac_Der;DERECHO;DERECHO MERCANTIL I;2;tarde;Sab;16;14;EN LINEA;2
MARZO 2023;DAD-I;Fac_InCa;INFORMATICA;DISEÑO AVANZADO DE BASES DE DATOS;1;tarde;Sab;3;3;EN LINEA;0
MARZO 2023;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;12;tarde;Sab;35;26;PRESENCIAL;9
MARZO 2023;COI2-H;Fac_CiSo;IDIOMAS;COMPOSICIÓN INGLESA II;1;tarde;Sab;54;47;EN LINEA;7
MARZO 2023;IEHT-I;Fac_CiSo;IDIOMAS;INGLÉS ESPECIALIZADO EN HOTELERÍA Y TURISMO;2;tarde;Sab;19;17;EN LINEA;2
MARZO 2023;STCA-H;Fac_CiEmp;NEGOCIOS;SEMINARIO TALLER DE COMPETENCIAS;7;tarde;Sab;64;50;EN LINEA;14
MARZO 2023;ET2Q-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;CONTROL ESTADÍSTICO DE LA CALIDAD (ETC2);2;tarde;Sab;117;84;EN LINEA;33
MARZO 2023;PSIC-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA CLÍNICA;1;tarde;Sab;99;68;EN LINEA;31
MARZO 2023;PPS2N-H;Fac_CiSo;PSICOLOGIA;PRÁCTICAS PSICOLÓGICAS II;1;tarde;Sab;86;75;EN LINEA;11
MARZO 2023;BAS2-I;Fac_InCa;INFORMATICA;BASE DE DATOS II;3;tarde;Sab;128;88;EN LINEA;40
MARZO 2023;REP2-H;Fac_CiSo;COMUNICACIONES;RELACIONES PÚBLICAS II;1;tarde;Sab;75;43;EN LINEA;32
MARZO 2023;MET2-N;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA TURÍSTICA II;1;tarde;Sab;37;30;EN LINEA;7
MARZO 2023;CDC1-E;Fac_CiEmp;NEGOCIOS;CONTABILIDAD DE COSTOS I;5;tarde;Sab;43;32;EN LINEA;11
MARZO 2023;PROE-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN ORIENTADA A OBJETOS;3;tarde;Sab;17;14;PRESENCIAL;3
MARZO 2023;DBD-I;Fac_InCa;INFORMATICA;DISEÑO DE BASES DE DATOS;1;tarde;Sab;3;2;EN LINEA;1
MARZO 2023;ADPRO-E;Fac_CiEmp;NEGOCIOS;ADMÓN. DE LA PRODUCCIÓN;2;tarde;Sab;30;24;EN LINEA;6
MARZO 2023;CSRS-I;Fac_InCa;INFORMATICA;CONFIGURACIÓN DE SEGURIDAD EN REDES, SERVIDORES Y CLÚSTERES DE BASES DE DATOS;1;tarde;Sab;9;8;EN LINEA;1
MARZO 2023;INVM-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INVESTIGACIÓN DE MERCADOS;2;tarde;Sab;42;32;EN LINEA;10
MARZO 2023;ETPR-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TÉCNICAS DE PRESENTACIÓN;2;tarde;Sab;32;26;EN LINEA;6
MARZO 2023;ILAP-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ILUSTRACIÓN APLICADA;1;tarde;Sab;91;59;EN LINEA;32
MARZO 2023;TICP-E;Fac_CiEmp;NEGOCIOS;TENDENCIAS E INN. EN LA CONTADURÍA PÚBLICA;1;tarde;Sab;77;52;EN LINEA;25
MARZO 2023;CYCO-E;Fac_CiEmp;NEGOCIOS;CRÉDITOS Y COBROS;2;tarde;Sab;58;45;EN LINEA;13
MARZO 2023;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;14;tarde;Sab;62;35;EN LINEA;27
MARZO 2023;MERC-E;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA;5;tarde;Sab;77;56;EN LINEA;21
MARZO 2023;PSIG-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;6;tarde;Sab;57;40;PRESENCIAL;17
MARZO 2023;EPRO-AC;Fac_CiSo;ANTROPOLOGIA;ÉTICA;12;tarde;Sab;36;29;PRESENCIAL;7
MARZO 2023;PSGO-P;Fac_CiSo;PSICOLOGIA;PSICOGERONTOLOGÍA;2;tarde;Sab;69;50;EN LINEA;19
MARZO 2023;ADPI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMINISTRACIÓN DE PROYECTOS;2;tarde;Sab;28;24;EN LINEA;4
MARZO 2023;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;16;tarde;Sab;49;43;PRESENCIAL;6
MARZO 2023;DEL2-D;Fac_Der;DERECHO;DERECHO LABORAL II;2;tarde;Sab;16;10;EN LINEA;6
MARZO 2023;PRA1-T;Fac_CiEmp;NEGOCIOS;PRÁCTICAS I;1;tarde;Sab;82;47;EN LINEA;35
MARZO 2023;IMPR-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;IMPRESIÓN Y PRODUCCIÓN GRÁFICA;1;tarde;Sab;48;40;EN LINEA;8
MARZO 2023;FILO-H;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;11;tarde;Sab;91;61;EN LINEA;30
MARZO 2023;TAI1-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER INTEGRAL I;2;tarde;Sab-Dom;66;57;PRESENCIAL;9
MARZO 2023;INT1-E;Fac_InCa;INFORMATICA;INTERNET I;1;tarde;Sab;7;6;EN LINEA;1
MARZO 2023;FOAR2-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;FOTOGRAFÍA ARTÍSTICA II;1;tarde;Sab;48;40;EN LINEA;8
MARZO 2023;EPRO-I;Fac_InCa;INFORMATICA;ESTÁNDARES DE PROGRAMACIÓN;1;tarde;Sab;95;72;EN LINEA;23
MARZO 2023;FIEM-E;Fac_CiEmp;NEGOCIOS;FINANZAS EMPRESARIALES;4;tarde;Sab;75;68;EN LINEA;7
MARZO 2023;PSIS-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA SOCIAL;1;tarde;Sab;86;69;EN LINEA;17
MARZO 2023;MATF-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA FINANCIERA;6;tarde;Sab;34;29;EN LINEA;5
MARZO 2023;DIG1-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO GRÁFICO I;1;tarde;Sab;37;29;EN LINEA;8
MARZO 2023;MEVA-H;Fac_CiSo;PSICOLOGIA;MÉTODOS EVALUACIÓN ADULTO;1;tarde;Sab;129;105;EN LINEA;24
MARZO 2023;SEIN-H;Fac_CiSo;PSICOLOGIA;SEMINARIO DE INVESTIGACIÓN;2;tarde;Sab;28;23;EN LINEA;5
MARZO 2023;APRO-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN DE PROYECTOS;2;tarde;Sab;84;60;EN LINEA;24
MARZO 2023;GCYA-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;GESTIÓN DE COMPRA Y ABASTECIMIENTO;2;tarde;Sab;68;65;EN LINEA;3
