IADOS;codigo;facultad;area;materia;seccion;horario;dias;inscritos;asistencia;modalidad
9/2/2023;PSICO-H  ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA COMUNITARIA;2;17:00-18:30;Ma-Jue;126;106;EN LINEA
9/2/2023;MATT-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;2;17:00-18:30;Ma-Jue;65;49;EN LINEA
9/2/2023;TCOM-H   ;Fac_CiSo;COMUNICACIONES;TEORÍA DE LA COMUNICACIÓN;4;17:00-18:30;Ma-Jue;38;35;EN LINEA
9/2/2023;MAT3-T   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA III;3;17:00-18:30;Ma-Jue;111;95;EN LINEA
9/2/2023;ADM2-E   ;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN II;4;17:00-18:30;Ma-Jue;72;58;EN LINEA
9/2/2023;PPT1-H   ;Fac_CiSo;PSICOLOGIA;PSICO-PATOLOGÍA I;2;17:00-18:30;Ma-Jue;65;53;EN LINEA
9/2/2023;EPCS-A   ;Fac_CiSo;ANTROPOLOGIA;EPISTEMOLOGÍA DE LAS CIENCIAS SOCIALES;1;17:00-18:30;Jue;11;8;EN LINEA
9/2/2023;MYTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN;3;17:00-18:30;Ma-Jue;79;70;EN LINEA
9/2/2023;COF1-B;Fac_CiEmp;NEGOCIOS;CONTABILIDAD FINANCIERA I;2;17:00-18:30;Ma-Jue;32;26;EN LINEA
9/2/2023;AYDS-I   ;Fac_InCa;INFORMATICA;LENGUAJE UNIFICADO MODELADO (UML);2;17:00-18:30;Ma-Jue;97;73;EN LINEA
9/2/2023;COME-E   ;Fac_CiSo;COMUNICACIONES;COMUNICACIÓN EMPRESARIAL;1;17:00-18:30;Ma-Jue;63;59;EN LINEA
9/2/2023;LCI2-H   ;Fac_CiSo;IDIOMAS;LECTURA Y CONVERSACIÓN EN INGLÉS II;2;17:00-18:30;Ma-Jue;43;38;EN LINEA
9/2/2023;ESTE-E   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA;2;17:00-18:30;Ma-Jue;128;68;EN LINEA
9/2/2023;IEHT-I   ;Fac_CiSo;IDIOMAS;INGLÉS ESPECIALIZADO EN HOTELERÍA Y TURISMO;1;17:00-18:30;Ma-Jue;106;90;EN LINEA
9/2/2023;REP1-H   ;Fac_CiSo;COMUNICACIONES;RELACIONES PÚBLICAS I;3;17:00-18:30;Ma-Jue;37;32;EN LINEA
9/2/2023;ADEF-E   ;Fac_CiEmp;NEGOCIOS;ANÁLISIS DE ESTADOS FINANCIEROS;4;17:00-18:30;Ma-Jue;129;98;EN LINEA
9/2/2023;PUB1-H   ;Fac_CiSo;COMUNICACIONES;PUBLICIDAD I;3;17:00-18:30;Ma-Jue;79;69;EN LINEA
9/2/2023;ARAR2-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ARTES GRÁFICAS II;2;17:00-18:30;Ma-Jue;65;49;EN LINEA
9/2/2023;DINA-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO NATURAL;3;17:00-18:30;Ma-Jue;86;70;EN LINEA
9/2/2023;ESA3-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ESTABILIDAD Y ASISMICIDAD III;1;17:00-18:30;Ma-Jue;59;34;EN LINEA
9/2/2023;CDLA-E   ;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;7;17:00-18:30;Ma-Jue;62;53;EN LINEA
9/2/2023;PSAPA-H  ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL APRENDIZAJE;2;17:00-18:30;Ma-Jue;120;105;EN LINEA
9/2/2023;COF1-E   ;Fac_CiEmp;NEGOCIOS;CONTABILIDAD FINANCIERA I;4;17:00-18:30;Ma-Jue;92;70;EN LINEA
9/2/2023;HISI-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMÓN. DE LA HIGIENE Y SEGURIDAD INDUSTRIAL;1;17:00-18:30;Ma-Jue;134;90;EN LINEA
9/2/2023;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;6;17:00-18:30;Ma-Jue;63;49;EN LINEA
9/2/2023;GAST-T   ;Fac_CiEmp;NEGOCIOS;GASTRONOMÍA TURÍSTICA;1;17:00-18:30;Ma-Jue;26;26;EN LINEA
9/2/2023;RED1-E   ;Fac_InCa;INFORMATICA;REDES DE DATOS I;1;17:00-18:30;Ma-Jue;35;30;EN LINEA
9/2/2023;PSOI-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA ORGANIZACIONAL I;2;17:00-18:30;Ma-Jue;82;73;EN LINEA
9/2/2023;COBI-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;COMPOSICIÓN BIDIMENSIONAL;1;17:00-18:30;Ma-Jue;52;42;PRESENCIAL
9/2/2023;PAV1-T   ;Fac_CiEmp;NEGOCIOS;PLANEACIÓN AGENCIA DE VIAJES I;1;17:00-18:30;Ma-Jue;62;46;EN LINEA
9/2/2023;PSLA-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA LABORAL;1;17:00-18:30;Ma-Jue;67;57;EN LINEA
9/2/2023;PREP-E   ;Fac_CiEmp;NEGOCIOS;PRESUPUESTO DE LA EMPRESA PRIVADA;2;17:00-18:30;Ma-Jue;54;38;EN LINEA
9/2/2023;FILO-H   ;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;8;17:00-18:30;Ma-Jue;128;104;EN LINEA
9/2/2023;ADM1-E   ;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN I;8;17:00-18:30;Ma-Jue;61;57;EN LINEA
9/2/2023;DEME-D   ;Fac_Der;DERECHO;DERECHO MERCANTIL;6;17:00-18:30;Ma-Jue;25;18;EN LINEA
9/2/2023;MEPU-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;MEDIOS PUBLICITARIOS GRÁFICOS;2;17:00-18:30;Ma-Jue;87;72;EN LINEA
9/2/2023;ING1-H   ;Fac_CiSo;IDIOMAS;INGLÉS I;6;09:45-11:15;Ma-Jue;82;72;PRESENCIAL
9/2/2023;ING1-H   ;Fac_CiSo;IDIOMAS;INGLÉS I;9;17:00-18:30;Ma-Jue;16;15;PRESENCIAL
9/2/2023;ING2-H   ;Fac_CiSo;IDIOMAS;INGLÉS II;5;17:00-18:30;Ma-Jue;14;9;PRESENCIAL
9/2/2023;SEIM-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;SEMIÓTICA DE LA IMAGEN;1;17:00-18:30;Ma-Jue;31;27;EN LINEA
9/2/2023;FOPU-H   ;Fac_CiSo;COMUNICACIONES;FOTOGRAFÍA PUBLICITARIA;3;18:40-20:10;Ma-Jue;29;23;EN LINEA
9/2/2023;DEIN-H   ;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;11;18:40-20:10;Ma-Jue;119;92;EN LINEA
9/2/2023;ESTR-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTUDIO DEL TRABAJO;1;18:40-20:10;Ma-Jue;78;71;EN LINEA
9/2/2023;PED-H    ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EDUCATIVA;2;18:40-20:10;Ma-Jue;54;41;EN LINEA
9/2/2023;DALA-D   ;Fac_Der;DERECHO;DERECHO AMBIENTAL;2;18:40-20:10;Ma-Jue;77;56;EN LINEA
9/2/2023;DENO-D   ;Fac_Der;DERECHO;DERECHO NOTARIAL;2;18:40-20:10;Ma-Jue;80;67;EN LINEA
9/2/2023;ETS3-T   ;Fac_InCa;INFORMATICA;DESARROLLO DE REDES DE DATOS III;1;18:40-20:10;Ma-Jue;39;6;EN LINEA
9/2/2023;OPFA-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;OPERAC. DE FABRICACIÓN;1;18:40-20:10;Ma-Jue;77;67;EN LINEA
9/2/2023;MAC1-E   ;Fac_CiEmp;NEGOCIOS;MACROECONOMÍA I;1;18:40-20:10;Ma-Jue;33;27;EN LINEA
9/2/2023;PEST-H   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;PSICO-ESTADÍSTICA;2;18:40-20:10;Ma-Jue;90;82;EN LINEA
9/2/2023;MERCA-E  ;Fac_CiEmp;NEGOCIOS;MERCADO DE CAPITALES;1;18:40-20:10;Ma-Jue;128;116;EN LINEA
9/2/2023;OCON-E   ;Fac_CiEmp;NEGOCIOS;ORGANIZACIÓN CONTABLE;1;18:40-20:10;Ma-Jue;72;65;EN LINEA
9/2/2023;DEA2-D   ;Fac_Der;DERECHO;DERECHO ADMINISTRATIVO II;2;18:40-20:10;Ma-Jue;118;85;EN LINEA
9/2/2023;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;5;18:40-20:10;Ma-Jue;113;98;EN LINEA
9/2/2023;COAG-E   ;Fac_CiEmp;NEGOCIOS;CONTABILIDAD AGROPECUARIA;1;18:40-20:10;Ma-Jue;60;50;EN LINEA
9/2/2023;DIG2-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO GRÁFICO II;1;18:40-20:10;Ma-Jue;86;76;EN LINEA
9/2/2023;METI-H   ;Fac_CiEmp;NEGOCIOS;MÉTODOS DE INVESTIGACIÓN;4;18:40-20:10;Ma-Jue;129;114;EN LINEA
9/2/2023;GCYA-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;GESTIÓN DE COMPRA Y ABASTECIMIENTO;1;18:40-20:10;Ma-Jue;88;67;EN LINEA
9/2/2023;PSD2-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO II;3;18:40-20:10;Ma-Jue;73;70;EN LINEA
9/2/2023;REP3-H   ;Fac_CiSo;COMUNICACIONES;RELACIONES PÚBLICAS III;1;18:40-20:10;Ma-Jue;91;80;EN LINEA
9/2/2023;MAT2-T   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;4;18:40-20:10;Ma-Jue;116;90;EN LINEA
9/2/2023;IACI-I   ;Fac_InCa;INFORMATICA;INTRODUCCIÓN AL ANÁLISIS DE CIRCUITOS;1;18:40-20:10;Ma-Jue;44;41;EN LINEA
9/2/2023;ADH2-T   ;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN HOTELERA II;1;18:40-20:10;Ma-Jue;43;36;EN LINEA
9/2/2023;LOCO-N   ;Fac_InCa;INFORMATICA;LÓGICA COMPUTACIONAL;1;18:40-20:10;Ma-Jue;22;15;EN LINEA
9/2/2023;COI1-H   ;Fac_CiSo;IDIOMAS;COMPOSICIÓN INGLESA I;1;18:40-20:10;Ma-Jue;51;40;EN LINEA
9/2/2023;GEV1-E   ;Fac_CiEmp;NEGOCIOS;GERENCIA DE VENTAS I;1;18:40-20:10;Ma-Jue;91;88;EN LINEA
9/2/2023;CAL3-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA IV;2;18:40-20:10;Ma-Jue;91;69;EN LINEA
9/2/2023;COSO-E   ;Fac_CiEmp;NEGOCIOS;CONTABILIDAD DE SOCIEDADES;1;18:40-20:10;Ma-Jue;54;50;EN LINEA
9/2/2023;ECOE-E   ;Fac_CiEmp;NEGOCIOS;ECONOMÍA EMPRESARIAL;3;18:40-20:10;Ma-Jue;107;90;EN LINEA
9/2/2023;HIDI-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;HISTORIA DEL DISEÑO GRÁFICO;1;18:40-20:10;Ma-Jue;67;52;EN LINEA
9/2/2023;TER3-T;Fac_InCa;INFORMATICA;TECNOLOGÍA CERTIFICADA EN REDES III;2;18:40-20:10;Ma-Jue;14;8;EN LINEA
9/2/2023;COF2-E   ;Fac_CiEmp;NEGOCIOS;CONTABILIDAD FINANCIERA II;1;18:40-20:10;Ma-Jue;53;47;EN LINEA
9/2/2023;MES1-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTÁTICA;1;18:40-20:10;Ma-Jue;52;36;EN LINEA
9/2/2023;ARCO-E   ;Fac_InCa;INFORMATICA;ARQUITECTURA DE COMPUTADORAS;2;18:40-20:10;Ma-Jue;23;21;EN LINEA
9/2/2023;EPRO-AC  ;Fac_CiSo;ANTROPOLOGIA;ÉTICA;9;18:40-20:10;Ma-Jue;128;86;EN LINEA
9/2/2023;LIN-H    ;Fac_CiSo;IDIOMAS;LINGÜÍSTICA;1;18:40-20:10;Ma-Jue;57;47;EN LINEA
9/2/2023;ING1-H   ;Fac_CiSo;IDIOMAS;INGLÉS I;11;18:40-20:10;Ma-Jue;132;103;EN LINEA
9/2/2023;ESSC-N   ;Fac_CiEmp;NEGOCIOS;ESTRATEGIA DEL SERVICIO AL CLIENTE;2;18:40-20:10;Ma-Jue;26;21;EN LINEA
9/2/2023;ESCN-I   ;Fac_CiSo;IDIOMAS;ESTUDIO SOBRE LA CULTURA NORTEAMERICANA;2;18:40-20:10;Ma-Jue;44;32;EN LINEA
9/2/2023;CDEC-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;COSTOS INDUSTRIALES;1;18:40-20:10;Ma-Jue;88;79;EN LINEA
9/2/2023;COF3-E   ;Fac_CiEmp;NEGOCIOS;CONTABILIDAD FINANCIERA III;1;18:40-20:10;Ma-Jue;98;83;EN LINEA
9/2/2023;TECG-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TEORÍA DE LA COMUNICACIÓN GRÁFICA;2;18:40-20:10;Ma-Jue;22;20;EN LINEA
9/2/2023;TICO-N   ;Fac_InCa;INFORMATICA;TECNOLOGÍA DE LA INFORMACIÓN EN LAS COMUNICACIONES;1;18:40-20:10;Ma-Jue;27;24;EN LINEA
9/2/2023;FIS2-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA II;2;18:40-20:10;Ma-Jue;46;28;EN LINEA
9/2/2023;GDES-N   ;Fac_CiEmp;NEGOCIOS;GEOGRAFÍA Y DESTINOS TURÍSTICOS;2;18:40-20:10;Ma-Jue;43;37;EN LINEA
9/2/2023;PRD2-H   ;Fac_CiSo;IDIOMAS;PRÁCTICA DOCENTE II;1;18:40-20:10;Ma-Jue;68;48;EN LINEA
9/2/2023;TPDN-H   ;Fac_CiSo;PSICOLOGIA;TRATAMIENTO PSIC. INFANTIL;2;18:40-20:10;Ma-Jue;128;114;EN LINEA
9/2/2023;PDTV-H   ;Fac_CiSo;COMUNICACIONES;PRODUCCIÓN EN TELEVISIÓN;1;17:00-18:30;Ma-Jue;89;86;PRESENCIAL
9/2/2023;ECTU-I;Fac_CiEmp;IDIOMAS;ECOTURISMO;1;18:40-20:10;Ma-Jue;46;43;EN LINEA
9/2/2023;ORTI-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ORIENTACIÓN TÉCNICA DE INGENIERÍA;5;18:40-20:10;Ma-Jue;136;101;EN LINEA
9/2/2023;PLAE-E   ;Fac_CiEmp;NEGOCIOS;PLANEACIÓN ESTRATÉGICA;3;18:40-20:10;Ma-Jue;91;69;EN LINEA
9/2/2023;SIOP-I   ;Fac_InCa;INFORMATICA;SISTEMAS OPERATIVOS;2;18:40-20:10;Ma-Jue;49;35;EN LINEA
9/2/2023;ACON-E   ;Fac_CiEmp;NEGOCIOS;ANÁLISIS DEL CONSUMIDOR;1;18:40-20:10;Ma-Jue;93;65;EN LINEA
9/2/2023;MYTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN;4;18:40-20:10;Ma-Jue;84;69;EN LINEA
9/2/2023;APR1-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMINISTRACIÓN DE LA PRODUCCIÓN I;1;18:40-20:10;Ma-Jue;89;70;EN LINEA
9/2/2023;HARE-I   ;Fac_InCa;INFORMATICA;HARDWARE DE REDES;2;18:40-20:10;Ma-Jue;20;19;EN LINEA
9/2/2023;ECTU-N   ;Fac_CiEmp;NEGOCIOS;ECOTURISMO;1;18:40-20:10;Ma-Jue;42;37;EN LINEA
9/2/2023;PROG1-I  ;Fac_InCa;INFORMATICA;PROGRAMACIÓN I;4;18:40-20:10;Ma-Jue;122;99;EN LINEA
9/2/2023;DIAN-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO DE ANIMACIÓN;1;18:40-20:10;Ma-Jue;56;49;EN LINEA
9/2/2023;FIS3-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA III;2;18:40-20:10;Ma-Jue;111;78;EN LINEA
9/2/2023;TPDA-H   ;Fac_CiSo;PSICOLOGIA;TRATAMIENTO PSICOLÓGICO DEL ADULTO;1;18:40-20:10;Ma-Jue;87;71;EN LINEA
9/2/2023;FEPP-B;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;2;18:40-20:10;Ma-Jue;17;13;EN LINEA
9/2/2023;FILO-H   ;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;10;18:40-20:10;Ma-Jue;129;110;EN LINEA
9/2/2023;DPP1-D   ;Fac_Der;DERECHO;DERECHO PROCESAL PENAL I;2;18:40-20:10;Ma-Jue;65;47;EN LINEA
9/2/2023;EXOE-H   ;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;14;18:40-20:10;Ma-Jue;95;84;EN LINEA
9/2/2023;AUIN-E   ;Fac_CiEmp;NEGOCIOS;AUDITORÍA INTERNA;1;18:40-20:10;Ma-Jue;35;31;EN LINEA
9/2/2023;INF1-I   ;Fac_InCa;INFORMATICA;INFORMÁTICA;13;18:40-20:10;Ma-Jue;97;81;EN LINEA
9/2/2023;FEPP-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;3;18:40-20:10;Ma-Jue;51;47;EN LINEA
9/2/2023;TETU-T   ;Fac_CiEmp;NEGOCIOS;TEORÍA TURÍSTICA;3;18:40-20:10;Ma-Jue;31;23;EN LINEA
9/2/2023;SEMI-H   ;Fac_CiSo;COMUNICACIONES;SEMINARIO DE INVESTIGACIÓN;1;18:40-20:10;Ma-Jue;52;42;EN LINEA
9/2/2023;AUGU-E   ;Fac_CiEmp;NEGOCIOS;AUDITORÍA GUBERNAMENTAL;1;18:40-20:10;Ma-Jue;85;69;EN LINEA
9/2/2023;ARAR-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ARTES GRÁFICAS I;2;18:40-20:10;Ma-Jue;39;30;EN LINEA
9/2/2023;TED3-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL III;3;18:40-20:10;Ma-Jue;56;45;EN LINEA
9/2/2023;REA1-A   ;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;9;18:40-20:10;Ma-Jue;129;110;EN LINEA
9/2/2023;PSIG-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;5;18:40-20:10;Ma-Jue;53;51;EN LINEA
9/2/2023;GRIP-I   ;Fac_CiSo;IDIOMAS;GRAMÁTICA INGLESA PRAGMÁTICA;1;18:40-20:10;Ma-Jue;48;39;EN LINEA
9/2/2023;PSEX-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EXPERIMENTAL;2;18:40-20:10;Ma-Jue;91;77;EN LINEA
9/2/2023;INF1-T   ;Fac_InCa;INFORMATICA;INFORMÁTICA GENERAL;1;18:40-20:10;Ma-Jue;20;16;EN LINEA
9/2/2023;ESA1-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;ESTABILIDAD Y ASISMICIDAD I;1;18:40-20:10;Ma-Jue;48;38;EN LINEA
9/2/2023;ELE1-I   ;Fac_InCa;INFORMATICA;ELECTRÓNICA;1;18:40-20:10;Ma-Jue;53;38;EN LINEA
9/2/2023;ADCC-I   ;Fac_InCa;INFORMATICA;ADMÓN. DE CENTROS DE CÓMPUTO;1;18:40-20:10;Ma-Jue;95;72;EN LINEA
9/2/2023;COA1-I   ;Fac_CiSo;IDIOMAS;COMPRENSIÓN AUDITIVA I;3;18:40-20:10;Ma-Jue;72;65;EN LINEA
9/2/2023;EOA-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL AVANZADA;1;18:40-20:10;Ma-Jue;59;48;EN LINEA
9/2/2023;DEC3-D06 ;Fac_Der;DERECHO;DERECHO CIVIL III;2;18:40-20:10;Ma-Jue;87;72;EN LINEA
9/2/2023;FEPS-I   ;Fac_InCa;INFORMATICA;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS;2;18:40-20:10;Ma-Jue;63;52;EN LINEA
9/2/2023;PROO-H   ;Fac_CiSo;COMUNICACIONES;PROTOCOLO Y ORATORIA;2;18:40-20:10;Ma-Jue;31;29;EN LINEA
9/2/2023;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;7;18:40-20:10;Ma-Jue;77;66;EN LINEA
9/2/2023;MERG-E   ;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA GLOBAL;1;18:40-20:10;Ma-Jue;53;49;EN LINEA
9/2/2023;MAT2-E   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;6;18:40-20:10;Ma-Jue;134;102;EN LINEA
9/2/2023;PRAD-H   ;Fac_CiSo;COMUNICACIONES;PRODUCCIÓN EN RADIO;2;17:00-18:30;Ma-Jue;60;56;PRESENCIAL
9/2/2023;LCI1-H   ;Fac_CiSo;IDIOMAS;LECTURA Y CONVERSACIÓN EN INGLÉS I;1;17:00-18:30;Ma-Jue;49;43;EN LINEA
10/2/2023;FOTO-H   ;Fac_CiSo;COMUNICACIONES;FOTOGRAFÍA;1;06:30-08:00;Lu-Vie;31;27;PRESENCIAL
10/2/2023;DEC3-D06 ;Fac_Der;DERECHO;DERECHO CIVIL III;1;06:30-08:00;Lu-Vie;73;64;EN LINEA
10/2/2023;ETI2-T   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MANEJO DE MATERIALES Y ADMINISTRACIÓN DE ALMACENES;1;06:30-08:00;Lu-Vie;91;72;EN LINEA
10/2/2023;ARHU-E   ;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN DE RECURSOS HUMANOS;1;06:30-08:00;Lu-Vie;119;109;EN LINEA
10/2/2023;COAD-E   ;Fac_CiEmp;NEGOCIOS;CONSULTORÍA ADMINISTRATIVA;1;06:30-08:00;Lu-Vie;25;20;EN LINEA
10/2/2023;INF1-I   ;Fac_InCa;INFORMATICA;INFORMÁTICA;1;06:30-08:00;Lu-Vie;87;70;PRESENCIAL
10/2/2023;BAS2-I   ;Fac_InCa;INFORMATICA;BASE DE DATOS II;1;06:30-08:00;Lu-Vie;67;55;PRESENCIAL
10/2/2023;ET1Q-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;NORMAS ISO (ET);1;06:30-08:00;Lu-Vie;85;63;EN LINEA
10/2/2023;IA3-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO III;1;06:30-08:00;Lu-Mie-Vie;28;25;PRESENCIAL
10/2/2023;ING2-H   ;Fac_CiSo;IDIOMAS;INGLÉS II;1;06:30-08:00;Lu-Vie;129;78;EN LINEA
10/2/2023;DEP1-D   ;Fac_Der;DERECHO;DERECHO PENAL I;1;06:30-08:00;Lu-Vie;53;43;EN LINEA
10/2/2023;PROG2-I  ;Fac_InCa;INFORMATICA;PROGRAMACIÓN II;1;06:30-08:00;Lu-Vie;67;55;EN LINEA
10/2/2023;PPS1-H   ;Fac_CiSo;PSICOLOGIA;PRÁCTICAS PSICOLÓGICAS I;1;06:30-08:00;Lu-Vie;33;28;EN LINEA
10/2/2023;COA1-I   ;Fac_CiSo;IDIOMAS;COMPRENSIÓN AUDITIVA I;1;06:30-08:00;Lu-Vie;39;32;EN LINEA
10/2/2023;INF1-I   ;Fac_InCa;INFORMATICA;INFORMÁTICA;2;06:30-08:00;Lu-Vie;39;33;EN LINEA
10/2/2023;INI3-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS III;1;06:30-08:00;Lu-Mie-Vie;41;40;EN LINEA
10/2/2023;PROG3-I  ;Fac_InCa;INFORMATICA;PROGRAMACIÓN III;1;06:30-08:00;Lu-Vie;43;30;EN LINEA
10/2/2023;ADIN-E   ;Fac_CiEmp;NEGOCIOS;ANÁLISIS DE INVERSIÓN;1;06:30-08:00;Lu-Vie;58;40;EN LINEA
10/2/2023;EPRO-AC  ;Fac_CiSo;ANTROPOLOGIA;ÉTICA;1;06:30-08:00;Lu-Vie;16;12;PRESENCIAL
10/2/2023;INGC6-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES VI;1;06:30-08:00;Lu-Mie-Vie;13;11;EN LINEA
10/2/2023;INI1-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS I;1;06:30-08:00;Lu-Mie-Vie;87;72;EN LINEA
10/2/2023;PSD2-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO II;1;06:30-08:00;Lu-Vie;53;52;EN LINEA
10/2/2023;INI7-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VII;1;06:30-08:00;Lu-Mie-Vie;27;23;EN LINEA
10/2/2023;DPJU-D;Fac_Der;DERECHO;DERECHO PENAL JUVENIL;1;06:30-08:00;Lu-Vie;65;50;EN LINEA
10/2/2023;EXOE-H   ;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;1;06:30-08:00;Lu-Vie;100;80;EN LINEA
10/2/2023;PRAC-E   ;Fac_CiEmp;NEGOCIOS;PRÁCTICA GERENCIAL;1;06:30-08:00;Lu-Vie;56;50;EN LINEA
10/2/2023;IA1-H    ;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO I;1;06:30-08:00;Lu-Mie-Vie;47;45;PRESENCIAL
10/2/2023;SIOP-T   ;Fac_InCa;INFORMATICA;INFORMÁTICA TÉCNICA;1;06:30-08:00;Lu-Vie;24;22;EN LINEA
10/2/2023;PRIPU-D  ;Fac_Der;DERECHO;DERECHO INTERNACIONAL PÚBLICO Y PRIVADO;1;06:30-08:00;Lu-Vie;74;62;EN LINEA
10/2/2023;PRAD-H   ;Fac_CiSo;COMUNICACIONES;PRODUCCIÓN EN RADIO;1;06:30-08:00;Lu-Vie;50;41;EN LINEA
